data,unidade_id,tipo_unidade,metragem,valor_cota,pagou,dias_atraso,valor_pago,despesa_total,obra_extraordinaria
2021-03-01,Loja007,loja,40,973.53,True,0,973.53,34857.3595767683,0.0
2021-03-01,Loja008,loja,50,979.66,True,0,979.66,34857.3595767683,0.0
2021-03-01,Loja009,loja,60,937.01,True,0,937.01,34857.3595767683,0.0
2021-03-01,Loja010,loja,30,872.28,True,0,872.28,34857.3595767683,0.0
2021-03-01,Loja011,loja,50,915.87,True,0,915.87,34857.3595767683,0.0
2021-03-01,Loja012,loja,30,912.95,True,0,912.95,34857.3595767683,0.0
2021-03-01,Loja013,loja,40,955.17,False,52,731.16,34857.3595767683,0.0
2021-03-01,Loja014,loja,20,878.43,True,0,878.43,34857.3595767683,0.0
2021-03-01,Loja015,loja,40,922.78,True,0,922.78,34857.3595767683,0.0
2021-03-01,Loja016,loja,50,956.96,True,0,956.96,34857.3595767683,0.0
2021-03-01,Loja017,loja,30,938.16,True,0,938.16,34857.3595767683,0.0
2021-03-01,Loja018,loja,30,872.81,True,0,872.81,34857.3595767683,0.0
2021-03-01,Loja019,loja,60,1097.18,True,0,1097.18,34857.3595767683,0.0
2021-03-01,Loja020,loja,30,900.68,True,0,900.68,34857.3595767683,0.0
2021-03-01,Loja021,loja,60,1086.08,True,0,1086.08,34857.3595767683,0.0
2021-03-01,Loja022,loja,20,874.72,True,0,874.72,34857.3595767683,0.0
2021-03-01,Loja023,loja,50,997.92,True,0,997.92,34857.3595767683,0.0
2021-03-01,Loja024,loja,60,1012.41,False,10,655.05,34857.3595767683,0.0
2021-03-01,Loja025,loja,20,895.13,True,0,895.13,34857.3595767683,0.0
2021-03-01,Loja026,loja,30,949.03,True,0,949.03,34857.3595767683,0.0
2021-03-01,Loja027,loja,30,916.3,True,0,916.3,34857.3595767683,0.0
2021-03-01,Loja028,loja,20,891.15,False,19,674.51,34857.3595767683,0.0
2021-03-01,Loja029,loja,30,892.76,True,0,892.76,34857.3595767683,0.0
2021-03-01,Loja030,loja,20,888.46,True,0,888.46,34857.3595767683,0.0
2021-03-01,Loja031,loja,60,1072.81,True,0,1072.81,34857.3595767683,0.0
2021-03-01,Loja032,loja,60,983.67,True,0,983.67,34857.3595767683,0.0
2021-03-01,Loja033,loja,20,878.73,True,0,878.73,34857.3595767683,0.0
2021-03-01,Loja034,loja,60,1068.02,True,0,1068.02,34857.3595767683,0.0
2021-03-01,Loja035,loja,60,1089.95,True,0,1089.95,34857.3595767683,0.0
2021-03-01,Loja036,loja,60,1074.88,True,0,1074.88,34857.3595767683,0.0
2021-03-01,Loja037,loja,40,883.48,True,0,883.48,34857.3595767683,0.0
2021-03-01,Loja038,loja,50,948.7,False,57,574.44,34857.3595767683,0.0
2021-03-01,Loja039,loja,30,878.26,True,0,878.26,34857.3595767683,0.0
2021-03-01,Loja040,loja,40,956.31,True,0,956.31,34857.3595767683,0.0
2021-03-01,Loja041,loja,60,986.71,True,0,986.71,34857.3595767683,0.0
2021-03-01,Loja042,loja,20,848.37,True,0,848.37,34857.3595767683,0.0
2021-03-01,Loja043,loja,60,1037.59,True,0,1037.59,34857.3595767683,0.0
2021-03-01,Loja044,loja,50,973.24,True,0,973.24,34857.3595767683,0.0
2021-04-01,Apt001,apartamento,39,502.7,True,0,502.7,28078.266891082527,0.0
2021-04-01,Apt002,apartamento,55,613.31,True,0,613.31,28078.266891082527,0.0
2021-04-01,Apt003,apartamento,39,517.51,True,0,517.51,28078.266891082527,0.0
2021-04-01,Apt004,apartamento,39,533.89,True,0,533.89,28078.266891082527,0.0
2021-04-01,Apt005,apartamento,39,587.3,False,4,524.21,28078.266891082527,0.0
2021-04-01,Apt006,apartamento,39,581.33,True,0,581.33,28078.266891082527,0.0
2021-04-01,Apt007,apartamento,39,556.35,True,0,556.35,28078.266891082527,0.0
2021-04-01,Apt008,apartamento,44,577.05,True,0,577.05,28078.266891082527,0.0
2021-04-01,Apt009,apartamento,39,536.36,True,0,536.36,28078.266891082527,0.0
2021-04-01,Apt010,apartamento,39,585.82,False,11,400.44,28078.266891082527,0.0
2021-04-01,Apt011,apartamento,32,476.5,True,0,476.5,28078.266891082527,0.0
2021-04-01,Apt012,apartamento,55,550.6,True,0,550.6,28078.266891082527,0.0
2021-04-01,Apt013,apartamento,39,511.69,True,0,511.69,28078.266891082527,0.0
2021-04-01,Apt014,apartamento,39,511.23,True,0,511.23,28078.266891082527,0.0
2021-04-01,Apt015,apartamento,39,513.94,True,0,513.94,28078.266891082527,0.0
2021-04-01,Apt016,apartamento,39,538.82,True,0,538.82,28078.266891082527,0.0
2021-04-01,Apt017,apartamento,39,529.69,True,0,529.69,28078.266891082527,0.0
2021-04-01,Apt018,apartamento,39,487.42,True,0,487.42,28078.266891082527,0.0
2021-04-01,Apt019,apartamento,39,579.92,True,0,579.92,28078.266891082527,0.0
2021-04-01,Apt020,apartamento,39,501.23,True,0,501.23,28078.266891082527,0.0
2021-04-01,Apt021,apartamento,39,550.09,True,0,550.09,28078.266891082527,0.0
2021-04-01,Apt022,apartamento,39,543.15,False,59,473.57,28078.266891082527,0.0
2021-04-01,Apt023,apartamento,39,533.04,True,0,533.04,28078.266891082527,0.0
2021-04-01,Apt024,apartamento,39,520.52,True,0,520.52,28078.266891082527,0.0
2021-04-01,Apt025,apartamento,39,531.29,True,0,531.29,28078.266891082527,0.0
2021-04-01,Apt026,apartamento,39,533.97,True,0,533.97,28078.266891082527,0.0
2021-04-01,Apt027,apartamento,39,544.07,True,0,544.07,28078.266891082527,0.0
2021-04-01,Apt028,apartamento,39,538.16,True,0,538.16,28078.266891082527,0.0
2021-04-01,Apt029,apartamento,39,493.15,True,0,493.15,28078.266891082527,0.0
2021-04-01,Apt030,apartamento,32,469.39,True,0,469.39,28078.266891082527,0.0
2021-04-01,Apt031,apartamento,39,485.45,True,0,485.45,28078.266891082527,0.0
2021-04-01,Apt032,apartamento,39,540.32,True,0,540.32,28078.266891082527,0.0
2021-04-01,Apt033,apartamento,39,538.32,True,0,538.32,28078.266891082527,0.0
2021-04-01,Apt034,apartamento,44,590.12,True,0,590.12,28078.266891082527,0.0
2021-04-01,Apt035,apartamento,55,623.02,True,0,623.02,28078.266891082527,0.0
2021-04-01,Apt036,apartamento,39,503.29,True,0,503.29,28078.266891082527,0.0
2021-04-01,Apt037,apartamento,39,517.98,True,0,517.98,28078.266891082527,0.0
2021-04-01,Apt038,apartamento,39,585.17,False,21,366.8,28078.266891082527,0.0
2021-04-01,Apt039,apartamento,39,549.03,True,0,549.03,28078.266891082527,0.0
2021-04-01,Apt040,apartamento,39,561.62,True,0,561.62,28078.266891082527,0.0
2021-04-01,Apt041,apartamento,39,593.24,True,0,593.24,28078.266891082527,0.0
2021-04-01,Apt042,apartamento,39,536.65,True,0,536.65,28078.266891082527,0.0
2021-04-01,Apt043,apartamento,32,521.86,True,0,521.86,28078.266891082527,0.0
2021-04-01,Apt044,apartamento,44,569.46,True,0,569.46,28078.266891082527,0.0
2021-04-01,Apt045,apartamento,39,541.57,True,0,541.57,28078.266891082527,0.0
2021-04-01,Apt046,apartamento,39,544.72,True,0,544.72,28078.266891082527,0.0
2021-04-01,Apt047,apartamento,39,505.14,True,0,505.14,28078.266891082527,0.0
2021-04-01,Apt048,apartamento,39,525.42,True,0,525.42,28078.266891082527,0.0
2021-04-01,Apt049,apartamento,39,536.25,True,0,536.25,28078.266891082527,0.0
2021-04-01,Apt050,apartamento,39,535.94,False,34,300.95,28078.266891082527,0.0
2021-04-01,Apt051,apartamento,55,521.84,True,0,521.84,28078.266891082527,0.0
2021-04-01,Apt052,apartamento,39,489.17,True,0,489.17,28078.266891082527,0.0
2021-04-01,Apt053,apartamento,44,543.01,True,0,543.01,28078.266891082527,0.0
2021-04-01,Apt054,apartamento,44,523.95,True,0,523.95,28078.266891082527,0.0
2021-04-01,Apt055,apartamento,39,586.66,True,0,586.66,28078.266891082527,0.0
2021-04-01,Apt056,apartamento,44,592.9,False,36,444.44,28078.266891082527,0.0
2021-04-01,Apt057,apartamento,39,512.94,True,0,512.94,28078.266891082527,0.0
2021-04-01,Apt058,apartamento,39,523.03,True,0,523.03,28078.266891082527,0.0
2021-04-01,Apt059,apartamento,32,543.16,True,0,543.16,28078.266891082527,0.0
2021-04-01,Apt060,apartamento,39,592.75,True,0,592.75,28078.266891082527,0.0
2021-04-01,Apt061,apartamento,39,488.44,True,0,488.44,28078.266891082527,0.0
2021-04-01,Apt062,apartamento,39,576.12,True,0,576.12,28078.266891082527,0.0
2021-04-01,Apt063,apartamento,39,531.31,False,57,212.7,28078.266891082527,0.0
2021-04-01,Apt064,apartamento,39,590.74,True,0,590.74,28078.266891082527,0.0
2021-04-01,Apt065,apartamento,39,479.53,True,0,479.53,28078.266891082527,0.0
2021-04-01,Apt066,apartamento,39,511.74,True,0,511.74,28078.266891082527,0.0
2021-04-01,Apt067,apartamento,39,521.82,True,0,521.82,28078.266891082527,0.0
2021-04-01,Apt068,apartamento,39,482.59,True,0,482.59,28078.266891082527,0.0
2021-04-01,Apt069,apartamento,39,584.1,True,0,584.1,28078.266891082527,0.0
2021-04-01,Apt070,apartamento,55,648.07,True,0,648.07,28078.266891082527,0.0
2021-04-01,Apt071,apartamento,39,568.99,True,0,568.99,28078.266891082527,0.0
2021-04-01,Apt072,apartamento,39,576.1,True,0,576.1,28078.266891082527,0.0
2021-04-01,Apt073,apartamento,32,539.45,True,0,539.45,28078.266891082527,0.0
2021-04-01,Apt074,apartamento,39,543.69,True,0,543.69,28078.266891082527,0.0
2021-04-01,Apt075,apartamento,39,553.26,True,0,553.26,28078.266891082527,0.0
2021-04-01,Apt076,apartamento,39,478.62,True,0,478.62,28078.266891082527,0.0
2021-04-01,Apt077,apartamento,39,554.19,True,0,554.19,28078.266891082527,0.0
2021-04-01,Apt078,apartamento,39,550.7,True,0,550.7,28078.266891082527,0.0
2021-04-01,Apt079,apartamento,39,496.5,False,6,397.31,28078.266891082527,0.0
2021-04-01,Apt080,apartamento,39,510.45,False,20,239.02,28078.266891082527,0.0
2021-04-01,Apt081,apartamento,44,492.64,True,0,492.64,28078.266891082527,0.0
2021-04-01,Apt082,apartamento,39,588.01,True,0,588.01,28078.266891082527,0.0
2021-04-01,Apt083,apartamento,39,573.06,True,0,573.06,28078.266891082527,0.0
2021-04-01,Apt084,apartamento,39,494.8,True,0,494.8,28078.266891082527,0.0
2021-04-01,Apt085,apartamento,39,553.64,True,0,553.64,28078.266891082527,0.0
2021-04-01,Apt086,apartamento,39,558.92,True,0,558.92,28078.266891082527,0.0
2021-04-01,Apt087,apartamento,39,569.62,True,0,569.62,28078.266891082527,0.0
2021-04-01,Apt088,apartamento,39,570.62,True,0,570.62,28078.266891082527,0.0
2021-04-01,Apt089,apartamento,44,577.81,True,0,577.81,28078.266891082527,0.0
2021-04-01,Apt090,apartamento,39,509.65,True,0,509.65,28078.266891082527,0.0
2021-04-01,Apt091,apartamento,39,500.51,False,46,353.77,28078.266891082527,0.0
2021-04-01,Apt092,apartamento,39,586.69,True,0,586.69,28078.266891082527,0.0
2021-04-01,Apt093,apartamento,39,497.28,False,41,375.02,28078.266891082527,0.0
2021-04-01,Apt094,apartamento,39,527.38,True,0,527.38,28078.266891082527,0.0
2021-04-01,Apt095,apartamento,39,528.49,True,0,528.49,28078.266891082527,0.0
2021-04-01,Apt096,apartamento,39,515.57,True,0,515.57,28078.266891082527,0.0
2021-04-01,Apt097,apartamento,39,554.6,True,0,554.6,28078.266891082527,0.0
2021-04-01,Apt098,apartamento,39,510.3,False,33,349.1,28078.266891082527,0.0
2021-04-01,Apt099,apartamento,32,494.71,True,0,494.71,28078.266891082527,0.0
2021-04-01,Apt100,apartamento,39,486.07,True,0,486.07,28078.266891082527,0.0
2021-04-01,Apt101,apartamento,32,496.76,False,3,339.27,28078.266891082527,0.0
2021-04-01,Apt102,apartamento,39,507.23,True,0,507.23,28078.266891082527,0.0
2021-04-01,Apt103,apartamento,39,586.01,False,5,410.85,28078.266891082527,0.0
2021-04-01,Apt104,apartamento,39,546.85,True,0,546.85,28078.266891082527,0.0
2021-04-01,Apt105,apartamento,44,567.71,True,0,567.71,28078.266891082527,0.0
2021-04-01,Apt106,apartamento,39,558.59,True,0,558.59,28078.266891082527,0.0
2021-04-01,Apt107,apartamento,39,523.67,True,0,523.67,28078.266891082527,0.0
2021-04-01,Apt108,apartamento,39,491.65,True,0,491.65,28078.266891082527,0.0
2021-04-01,Apt109,apartamento,39,486.33,True,0,486.33,28078.266891082527,0.0
2021-04-01,Apt110,apartamento,39,506.12,True,0,506.12,28078.266891082527,0.0
2021-04-01,Apt111,apartamento,39,508.0,True,0,508.0,28078.266891082527,0.0
2021-04-01,Apt112,apartamento,39,564.83,True,0,564.83,28078.266891082527,0.0
2021-04-01,Apt113,apartamento,44,568.94,True,0,568.94,28078.266891082527,0.0
2021-04-01,Apt114,apartamento,39,582.87,True,0,582.87,28078.266891082527,0.0
2021-04-01,Apt115,apartamento,39,533.74,True,0,533.74,28078.266891082527,0.0
2021-04-01,Apt116,apartamento,44,556.6,True,0,556.6,28078.266891082527,0.0
2021-04-01,Apt117,apartamento,39,591.89,True,0,591.89,28078.266891082527,0.0
2021-04-01,Apt118,apartamento,39,549.54,True,0,549.54,28078.266891082527,0.0
2021-04-01,Apt119,apartamento,44,587.71,True,0,587.71,28078.266891082527,0.0
2021-04-01,Apt120,apartamento,39,594.48,True,0,594.48,28078.266891082527,0.0
2021-04-01,Apt121,apartamento,39,485.97,True,0,485.97,28078.266891082527,0.0
2021-04-01,Apt122,apartamento,44,584.39,True,0,584.39,28078.266891082527,0.0
2021-04-01,Apt123,apartamento,39,573.16,False,15,273.42,28078.266891082527,0.0
2021-04-01,Apt124,apartamento,39,554.31,True,0,554.31,28078.266891082527,0.0
2021-04-01,Apt125,apartamento,39,591.9,True,0,591.9,28078.266891082527,0.0
2021-04-01,Apt126,apartamento,39,592.91,True,0,592.91,28078.266891082527,0.0
2021-04-01,Apt127,apartamento,39,479.85,True,0,479.85,28078.266891082527,0.0
2021-04-01,Apt128,apartamento,44,504.0,True,0,504.0,28078.266891082527,0.0
2021-04-01,Apt129,apartamento,32,511.76,True,0,511.76,28078.266891082527,0.0
2021-04-01,Apt130,apartamento,39,512.06,True,0,512.06,28078.266891082527,0.0
2021-04-01,Apt131,apartamento,39,554.15,False,42,290.18,28078.266891082527,0.0
2021-04-01,Apt132,apartamento,39,542.76,True,0,542.76,28078.266891082527,0.0
2021-04-01,Apt133,apartamento,39,556.94,False,36,357.77,28078.266891082527,0.0
2021-04-01,Apt134,apartamento,39,512.87,True,0,512.87,28078.266891082527,0.0
2021-04-01,Apt135,apartamento,44,546.47,True,0,546.47,28078.266891082527,0.0
2021-04-01,Apt136,apartamento,39,509.49,True,0,509.49,28078.266891082527,0.0
2021-04-01,Apt137,apartamento,39,533.96,True,0,533.96,28078.266891082527,0.0
2021-04-01,Apt138,apartamento,39,496.92,True,0,496.92,28078.266891082527,0.0
2021-04-01,Apt139,apartamento,39,587.11,True,0,587.11,28078.266891082527,0.0
2021-04-01,Apt140,apartamento,55,576.98,True,0,576.98,28078.266891082527,0.0
2021-04-01,Apt141,apartamento,55,526.23,True,0,526.23,28078.266891082527,0.0
2021-04-01,Apt142,apartamento,39,494.71,True,0,494.71,28078.266891082527,0.0
2021-04-01,Apt143,apartamento,39,590.41,True,0,590.41,28078.266891082527,0.0
2021-04-01,Apt144,apartamento,39,522.0,True,0,522.0,28078.266891082527,0.0
2021-04-01,Apt145,apartamento,39,533.07,True,0,533.07,28078.266891082527,0.0
2021-04-01,Apt146,apartamento,32,535.76,True,0,535.76,28078.266891082527,0.0
2021-04-01,Apt147,apartamento,39,592.56,True,0,592.56,28078.266891082527,0.0
2021-04-01,Apt148,apartamento,39,496.88,True,0,496.88,28078.266891082527,0.0
2021-04-01,Apt149,apartamento,39,587.39,True,0,587.39,28078.266891082527,0.0
2021-04-01,Apt150,apartamento,39,482.51,True,0,482.51,28078.266891082527,0.0
2021-04-01,Apt151,apartamento,44,494.31,False,10,354.31,28078.266891082527,0.0
2021-04-01,Apt152,apartamento,39,529.01,True,0,529.01,28078.266891082527,0.0
2021-04-01,Apt153,apartamento,39,569.12,True,0,569.12,28078.266891082527,0.0
2021-04-01,Apt154,apartamento,39,524.39,True,0,524.39,28078.266891082527,0.0
2021-04-01,Apt155,apartamento,55,541.35,True,0,541.35,28078.266891082527,0.0
2021-04-01,Apt156,apartamento,39,500.41,True,0,500.41,28078.266891082527,0.0
2021-04-01,Apt157,apartamento,39,509.57,True,0,509.57,28078.266891082527,0.0
2021-04-01,Apt158,apartamento,39,496.1,True,0,496.1,28078.266891082527,0.0
2021-04-01,Apt159,apartamento,39,480.42,True,0,480.42,28078.266891082527,0.0
2021-04-01,Apt160,apartamento,39,571.08,True,0,571.08,28078.266891082527,0.0
2021-04-01,Apt161,apartamento,39,593.21,True,0,593.21,28078.266891082527,0.0
2021-04-01,Apt162,apartamento,39,565.02,True,0,565.02,28078.266891082527,0.0
2021-04-01,Apt163,apartamento,39,575.98,True,0,575.98,28078.266891082527,0.0
2021-04-01,Apt164,apartamento,39,505.65,True,0,505.65,28078.266891082527,0.0
2021-04-01,Apt165,apartamento,39,565.39,True,0,565.39,28078.266891082527,0.0
2021-04-01,Apt166,apartamento,39,533.58,True,0,533.58,28078.266891082527,0.0
2021-04-01,Apt167,apartamento,39,498.25,True,0,498.25,28078.266891082527,0.0
2021-04-01,Apt168,apartamento,39,543.54,True,0,543.54,28078.266891082527,0.0
2021-04-01,Apt169,apartamento,32,551.95,True,0,551.95,28078.266891082527,0.0
2021-04-01,Apt170,apartamento,39,508.49,True,0,508.49,28078.266891082527,0.0
2021-04-01,Apt171,apartamento,39,581.54,True,0,581.54,28078.266891082527,0.0
2021-04-01,Apt172,apartamento,32,534.78,True,0,534.78,28078.266891082527,0.0
2021-04-01,Apt173,apartamento,39,535.11,True,0,535.11,28078.266891082527,0.0
2021-04-01,Apt174,apartamento,39,481.55,True,0,481.55,28078.266891082527,0.0
2021-04-01,Apt175,apartamento,39,538.01,True,0,538.01,28078.266891082527,0.0
2021-04-01,Apt176,apartamento,39,572.28,True,0,572.28,28078.266891082527,0.0
2021-04-01,Apt177,apartamento,39,478.41,True,0,478.41,28078.266891082527,0.0
2021-04-01,Apt178,apartamento,39,507.91,True,0,507.91,28078.266891082527,0.0
2021-04-01,Apt179,apartamento,44,595.77,True,0,595.77,28078.266891082527,0.0
2021-04-01,Apt180,apartamento,39,533.46,True,0,533.46,28078.266891082527,0.0
2021-04-01,Apt181,apartamento,39,519.48,True,0,519.48,28078.266891082527,0.0
2021-04-01,Apt182,apartamento,39,505.74,True,0,505.74,28078.266891082527,0.0
2021-04-01,Apt183,apartamento,44,554.94,True,0,554.94,28078.266891082527,0.0
2021-04-01,Apt184,apartamento,44,577.21,True,0,577.21,28078.266891082527,0.0
2021-04-01,Apt185,apartamento,39,559.41,True,0,559.41,28078.266891082527,0.0
2021-04-01,Apt186,apartamento,39,504.08,True,0,504.08,28078.266891082527,0.0
2021-04-01,Apt187,apartamento,39,520.13,False,37,298.93,28078.266891082527,0.0
2021-04-01,Apt188,apartamento,39,552.31,True,0,552.31,28078.266891082527,0.0
2021-04-01,Apt189,apartamento,39,503.39,True,0,503.39,28078.266891082527,0.0
2021-04-01,Apt190,apartamento,39,574.49,True,0,574.49,28078.266891082527,0.0
2021-04-01,Apt191,apartamento,39,544.89,True,0,544.89,28078.266891082527,0.0
2021-04-01,Apt192,apartamento,44,597.62,True,0,597.62,28078.266891082527,0.0
2021-04-01,Apt193,apartamento,44,548.23,True,0,548.23,28078.266891082527,0.0
2021-04-01,Apt194,apartamento,39,555.27,True,0,555.27,28078.266891082527,0.0
2021-04-01,Apt195,apartamento,39,585.58,True,0,585.58,28078.266891082527,0.0
2021-04-01,Apt196,apartamento,39,481.78,True,0,481.78,28078.266891082527,0.0
2021-04-01,Apt197,apartamento,39,528.07,True,0,528.07,28078.266891082527,0.0
2021-04-01,Apt198,apartamento,44,617.33,True,0,617.33,28078.266891082527,0.0
2021-04-01,Apt199,apartamento,44,577.48,True,0,577.48,28078.266891082527,0.0
2021-04-01,Apt200,apartamento,39,542.95,True,0,542.95,28078.266891082527,0.0
2021-04-01,Apt201,apartamento,39,540.19,True,0,540.19,28078.266891082527,0.0
2021-04-01,Apt202,apartamento,39,503.84,True,0,503.84,28078.266891082527,0.0
2021-04-01,Apt203,apartamento,39,593.45,True,0,593.45,28078.266891082527,0.0
2021-04-01,Apt204,apartamento,44,583.3,True,0,583.3,28078.266891082527,0.0
2021-04-01,Apt205,apartamento,39,559.73,False,59,353.09,28078.266891082527,0.0
2021-04-01,Apt206,apartamento,32,517.26,True,0,517.26,28078.266891082527,0.0
2021-04-01,Apt207,apartamento,39,494.22,True,0,494.22,28078.266891082527,0.0
2021-04-01,Apt208,apartamento,39,585.47,True,0,585.47,28078.266891082527,0.0
2021-04-01,Apt209,apartamento,32,526.99,True,0,526.99,28078.266891082527,0.0
2021-04-01,Apt210,apartamento,39,522.84,True,0,522.84,28078.266891082527,0.0
2021-04-01,Apt211,apartamento,39,578.03,True,0,578.03,28078.266891082527,0.0
2021-04-01,Apt212,apartamento,39,505.09,True,0,505.09,28078.266891082527,0.0
2021-04-01,Apt213,apartamento,39,525.94,True,0,525.94,28078.266891082527,0.0
2021-04-01,Apt214,apartamento,39,585.74,True,0,585.74,28078.266891082527,0.0
2021-04-01,Apt215,apartamento,39,504.91,False,18,252.96,28078.266891082527,0.0
2021-04-01,Apt216,apartamento,39,562.03,False,37,472.92,28078.266891082527,0.0
2021-04-01,Apt217,apartamento,39,538.02,True,0,538.02,28078.266891082527,0.0
2021-04-01,Apt218,apartamento,39,529.23,True,0,529.23,28078.266891082527,0.0
2021-04-01,Apt219,apartamento,39,562.15,True,0,562.15,28078.266891082527,0.0
2021-04-01,Apt220,apartamento,39,491.94,True,0,491.94,28078.266891082527,0.0
2021-04-01,Apt221,apartamento,39,563.83,True,0,563.83,28078.266891082527,0.0
2021-04-01,Apt222,apartamento,39,483.52,True,0,483.52,28078.266891082527,0.0
2021-04-01,Apt223,apartamento,39,553.28,True,0,553.28,28078.266891082527,0.0
2021-04-01,Apt224,apartamento,39,496.17,True,0,496.17,28078.266891082527,0.0
2021-04-01,Apt225,apartamento,39,592.02,True,0,592.02,28078.266891082527,0.0
2021-04-01,Apt226,apartamento,39,530.55,True,0,530.55,28078.266891082527,0.0
2021-04-01,Apt227,apartamento,55,545.12,True,0,545.12,28078.266891082527,0.0
2021-04-01,Apt228,apartamento,39,539.75,True,0,539.75,28078.266891082527,0.0
2021-04-01,Apt229,apartamento,44,609.57,True,0,609.57,28078.266891082527,0.0
2021-04-01,Apt230,apartamento,39,484.61,False,45,397.32,28078.266891082527,0.0
2021-04-01,Apt231,apartamento,39,538.32,True,0,538.32,28078.266891082527,0.0
2021-04-01,Apt232,apartamento,39,543.12,True,0,543.12,28078.266891082527,0.0
2021-04-01,Apt233,apartamento,39,516.86,True,0,516.86,28078.266891082527,0.0
2021-04-01,Apt234,apartamento,39,542.11,True,0,542.11,28078.266891082527,0.0
2021-04-01,Apt235,apartamento,39,520.14,True,0,520.14,28078.266891082527,0.0
2021-04-01,Apt236,apartamento,39,575.09,True,0,575.09,28078.266891082527,0.0
2021-04-01,Apt237,apartamento,39,554.64,False,36,446.85,28078.266891082527,0.0
2021-04-01,Apt238,apartamento,32,475.79,True,0,475.79,28078.266891082527,0.0
2021-04-01,Apt239,apartamento,39,500.71,True,0,500.71,28078.266891082527,0.0
2021-04-01,Apt240,apartamento,39,557.56,True,0,557.56,28078.266891082527,0.0
2021-04-01,Apt241,apartamento,44,597.04,False,35,475.75,28078.266891082527,0.0
2021-04-01,Apt242,apartamento,55,594.28,True,0,594.28,28078.266891082527,0.0
2021-04-01,Apt243,apartamento,44,605.05,True,0,605.05,28078.266891082527,0.0
2021-04-01,Apt244,apartamento,39,551.05,True,0,551.05,28078.266891082527,0.0
2021-04-01,Apt245,apartamento,32,538.54,True,0,538.54,28078.266891082527,0.0
2021-04-01,Apt246,apartamento,44,489.07,True,0,489.07,28078.266891082527,0.0
2021-04-01,Apt247,apartamento,39,502.68,True,0,502.68,28078.266891082527,0.0
2021-04-01,Apt248,apartamento,55,571.11,True,0,571.11,28078.266891082527,0.0
2021-04-01,Apt249,apartamento,55,522.25,True,0,522.25,28078.266891082527,0.0
2021-04-01,Apt250,apartamento,44,553.82,True,0,553.82,28078.266891082527,0.0
2021-04-01,Apt251,apartamento,39,514.33,False,50,298.3,28078.266891082527,0.0
2021-04-01,Apt252,apartamento,39,553.41,True,0,553.41,28078.266891082527,0.0
2021-04-01,Apt253,apartamento,44,589.44,True,0,589.44,28078.266891082527,0.0
2021-04-01,Apt254,apartamento,39,507.4,True,0,507.4,28078.266891082527,0.0
2021-04-01,Apt255,apartamento,39,577.15,True,0,577.15,28078.266891082527,0.0
2021-04-01,Apt256,apartamento,39,586.54,True,0,586.54,28078.266891082527,0.0
2021-04-01,Apt257,apartamento,44,566.59,True,0,566.59,28078.266891082527,0.0
2021-04-01,Apt258,apartamento,39,548.24,True,0,548.24,28078.266891082527,0.0
2021-04-01,Apt259,apartamento,39,519.68,True,0,519.68,28078.266891082527,0.0
2021-04-01,Apt260,apartamento,39,492.36,True,0,492.36,28078.266891082527,0.0
2021-04-01,Apt261,apartamento,39,540.88,True,0,540.88,28078.266891082527,0.0
2021-04-01,Apt262,apartamento,55,617.56,True,0,617.56,28078.266891082527,0.0
2021-04-01,Apt263,apartamento,39,508.05,True,0,508.05,28078.266891082527,0.0
2021-04-01,Apt264,apartamento,39,554.93,True,0,554.93,28078.266891082527,0.0
2021-04-01,Apt265,apartamento,44,524.44,True,0,524.44,28078.266891082527,0.0
2021-04-01,Apt266,apartamento,39,561.56,True,0,561.56,28078.266891082527,0.0
2021-04-01,Apt267,apartamento,39,573.03,True,0,573.03,28078.266891082527,0.0
2021-04-01,Apt268,apartamento,39,547.61,True,0,547.61,28078.266891082527,0.0
2021-04-01,Apt269,apartamento,39,540.46,True,0,540.46,28078.266891082527,0.0
2021-04-01,Apt270,apartamento,39,497.57,True,0,497.57,28078.266891082527,0.0
2021-04-01,Apt271,apartamento,39,517.29,True,0,517.29,28078.266891082527,0.0
2021-04-01,Apt272,apartamento,39,516.97,True,0,516.97,28078.266891082527,0.0
2021-04-01,Apt273,apartamento,44,570.05,True,0,570.05,28078.266891082527,0.0
2021-04-01,Apt274,apartamento,44,551.81,True,0,551.81,28078.266891082527,0.0
2021-04-01,Apt275,apartamento,39,535.09,True,0,535.09,28078.266891082527,0.0
2021-04-01,Apt276,apartamento,39,518.56,True,0,518.56,28078.266891082527,0.0
2021-04-01,Apt277,apartamento,39,543.85,False,35,505.8,28078.266891082527,0.0
2021-04-01,Apt278,apartamento,39,521.16,True,0,521.16,28078.266891082527,0.0
2021-04-01,Apt279,apartamento,39,485.84,True,0,485.84,28078.266891082527,0.0
2021-04-01,Apt280,apartamento,39,529.26,True,0,529.26,28078.266891082527,0.0
2021-04-01,Apt281,apartamento,44,568.33,True,0,568.33,28078.266891082527,0.0
2021-04-01,Apt282,apartamento,39,559.52,True,0,559.52,28078.266891082527,0.0
2021-04-01,Apt283,apartamento,39,589.78,True,0,589.78,28078.266891082527,0.0
2021-04-01,Apt284,apartamento,39,508.59,False,38,230.9,28078.266891082527,0.0
2021-04-01,Apt285,apartamento,39,508.48,False,19,463.69,28078.266891082527,0.0
2021-04-01,Apt286,apartamento,32,493.6,True,0,493.6,28078.266891082527,0.0
2021-04-01,Apt287,apartamento,39,547.67,True,0,547.67,28078.266891082527,0.0
